ID,Category,English,Nepali,Review,Source
"ui.the_server_could_not_complete_this_request_please_try_a_89e9bf15","shared","The server could not complete this request. Please try again.","","candidate","client/src/multiplayer/apiResponse.ts:22"
"ui.the_server_returned_an_unexpected_response_please_try_a_87aab199","shared","The server returned an unexpected response. Please try again.","","candidate","client/src/multiplayer/apiResponse.ts:26"
"ui.theme_a797e309","shared","Theme","","ui","client/src/components/GameTableHeader.tsx:59; client/src/components/ThemeAction.tsx:18"
"ui.this_sign_in_did_not_start_in_this_app_session_or_has_e_794a904b","shared","This sign-in did not start in this app session or has expired. Please try again.","","candidate","client/src/auth/social.ts:49"
"ui.this_table_is_closed_the_room_is_still_open_49ba62da","shared","This table is closed. The room is still open.","","ui","client/src/components/EndedTableNotice.tsx:8"
"ui.trick_value_value_won_3a9bf3eb","shared","Trick {{value1}} · {{value2}} won","","ui","client/src/components/GameHistory.tsx:24"
"ui.tricks_e77498a1","shared","tricks","","ui","client/src/components/GameHistory.tsx:21"
"ui.tricks_a819dd7b","shared","Tricks","","ui","client/src/components/GameDetails.tsx:61"
"ui.waiting_for_the_host_value_value_seated_b7f2a9d6","shared","Waiting for the host · {{value1}}/{{value2}} seated","","ui","client/src/components/PreGameTable.tsx:13"
"ui.waiting_for_the_server_to_confirm_your_action_d2baddb2","shared","Waiting for the server to confirm your action.","","candidate","client/src/multiplayer/PendingGameAction.ts:38"
"ui.watch_or_join_the_waitlist_9c26b539","shared","Watch or join the waitlist","","candidate","client/src/components/NotificationBell.tsx:106"
"ui.won_b273fb28","shared","Won","","candidate","client/src/components/CardTable.tsx:61"
"ui.won_value_35884d37","shared","Won {{value1}}","","ui","client/src/components/GameDetails.tsx:48"
"ui.xmidymax_meet_0afe98b1","shared","xMidYMax meet","","candidate","client/src/components/NepaliLandscape.tsx:11"
"ui.yes_5397e058","shared","Yes","","candidate","client/src/components/RuleProposal.tsx:13"
"ui.you_905cb326","shared; callbreak; social; scores-and-ledger; rooms-and-tables","You","","ui","client/src/components/CardTable.tsx:52; client/src/components/DealStatusPanel.tsx:28; client/src/components/DealStatusPanel.tsx:51; client/src/components/FriendsPanel.tsx:127; client/src/components/GameDetails.tsx:29; client/src/components/RoomLedger.tsx:29; client/src/screens/CallBreakTableScreen.tsx:27; client/src/screens/LobbyScreen.tsx:49; client/src/screens/LobbyScreen.tsx:90; client/src/screens/LobbyScreen.tsx:156; client/src/screens/LobbyScreen.tsx:156; client/src/screens/SharedRoomsScreen.tsx:292"
"ui.you_re_all_caught_up_2266fe4b","shared","You’re all caught up","","ui","client/src/components/NotificationBell.tsx:95"
"ui.your_acceptance_is_recorded_waiting_for_every_seated_pl_c1e401e3","shared","Your acceptance is recorded. Waiting for every seated player to accept.","","ui","client/src/components/RuleProposal.tsx:31"
"ui.your_cards_37db2048","shared","Your cards","","candidate","client/src/components/HandTrayLabel.tsx:10"
"ui.your_cards_value_7f8beebd","shared; callbreak; marriage","Your cards · {{value1}}","","ui","client/src/components/HandTrayLabel.tsx:10; client/src/screens/LiveGameTable.tsx:194; client/src/screens/MarriageTable.tsx:109; client/src/screens/MarriageTable.tsx:155"
"ui.your_cards_are_ready_review_your_hand_82685e11","shared","Your cards are ready · review your hand","","candidate","client/src/notifications/gameNotification.ts:26"
"ui.your_turn_value_b17ca1e2","shared; flush","Your turn · {{value1}}","","ui","client/src/components/MobileGameHand.tsx:38; client/src/screens/FlushTable.tsx:195"
"ui.your_turn_return_to_the_table_df48f54b","shared","Your turn · return to the table","","candidate","client/src/notifications/gameNotification.ts:25"
"ui.your_turn_show_finish_or_discard_14606605","shared","Your turn · show, finish, or discard","","candidate","client/src/notifications/gameNotification.ts:18"
"ui.your_turn_take_a_card_fcab2eed","shared","Your turn · take a card","","candidate","client/src/notifications/gameNotification.ts:18"
"ui.your_turn_to_bid_d935b271","shared","Your turn to bid","","candidate","client/src/notifications/gameNotification.ts:25"
"ui.your_turn_to_play_a_card_694a0c50","shared","Your turn to play a card","","candidate","client/src/notifications/gameNotification.ts:25"
"ui.your_waitlist_position_value_4dcc300e","shared","Your waitlist position: {{value1}}","","ui","client/src/components/GameMenu.tsx:43"
"ui.zero_means_no_bet_amounts_record_your_agreement_no_mone_e4a8f6b7","shared","Zero means no bet. Amounts record your agreement; no money is transferred. Tied placements require agreement between players.","","ui","client/src/components/GameDetails.tsx:84"
"ui._value_dbd8ea6e","social; rooms-and-tables","· {{value1}}","","candidate","client/src/components/RoomChat.tsx:90; client/src/components/RoomGameControl.tsx:392"
"ui.value_value_ef0a8392","social; marriage; rooms-and-tables; flush","{{value1}} · {{value2}}","","ui","client/src/components/FriendsPanel.tsx:127; client/src/components/MarriagePlayers.tsx:80; client/src/components/PokeOverlay.tsx:34; client/src/components/TableCard.tsx:15; client/src/components/TableCard.tsx:17; client/src/screens/FlushTable.tsx:175; client/src/screens/SharedRoomsScreen.tsx:288"
"ui.value_sent_you_value_7d8939e6","social","{{value1}} sent you {{value2}}!","","ui","client/src/components/TableReactionFlight.tsx:50"
"ui.value_value_abe1ec7d","social","{{value1}}/{{value2}}","","ui","client/src/components/ChatComposer.tsx:32"
"ui.value_value_value_value_saved_51545b97","social","{{value1}}/{{value2}} · {{value3}}/{{value4}} saved","","ui","client/src/components/PlayerPhrases.tsx:48"
"ui.value_value_saved_a26e4c36","social","{{value1}}/{{value2}} saved","","ui","client/src/components/PokeComposer.tsx:39"
"ui._value_0a5edda5","social","@{{value1}}","","ui","client/src/components/FriendsPanel.tsx:89"
"ui._save_phrase_5efe463d","social","+ Save phrase","","ui","client/src/components/PokeComposer.tsx:41"
"ui._just_for_you_1fc04b2d","social","✦ JUST FOR YOU","","candidate","client/src/components/PokeOverlay.tsx:34"
"ui._table_talk_6987c60a","social","✦ TABLE TALK","","candidate","client/src/components/PokeOverlay.tsx:34"
"ui.a_keyword_or_punchline_a06fd375","social","A keyword or punchline…","","ui","client/src/components/PlayerPhrases.tsx:43"
"ui.accept_bb54db51","social; shared","Accept","","ui","client/src/components/FriendsPanel.tsx:106; client/src/components/NotificationBell.tsx:117"
"ui.add_friend_e0a731d8","social","Add friend","","ui","client/src/components/FriendsPanel.tsx:103"
"ui.already_connected_15bd6330","social","Already connected","","ui","client/src/components/FriendsPanel.tsx:102"
"ui.apple_476432a3","social","Apple","","candidate","client/src/components/SocialSignInButtons.tsx:38"
"ui.cancel_77dfd213","social; callbreak; rooms-and-tables","Cancel","","ui","client/src/components/FriendsPanel.tsx:110; client/src/components/PlayerHand.tsx:148; client/src/components/PlayerPhrases.tsx:40; client/src/components/RoomCard.tsx:75; client/src/screens/SharedRoomsScreen.tsx:313"
"ui.cancel_editing_26bbc04f","social","Cancel editing","","ui","client/src/components/PlayerPhrases.tsx:40"
"ui.chat_is_paused_91ea59a8","social","Chat is paused","","candidate","client/src/components/RoomChat.tsx:63"
"ui.chat_with_value_5b0c4dce","social","Chat with {{value1}}","","ui","client/src/components/FriendsPanel.tsx:118"
"ui.cheers_e24e31e4","social","Cheers","","ui","client/src/multiplayer/tableReactions.ts:5"
"ui.choose_a_player_659d2ced","social","Choose a player","","ui","client/src/components/TableSocial.tsx:192"
"ui.choose_a_reaction_everyone_at_this_table_can_see_it_ad05ea3e","social","Choose a reaction. Everyone at this table can see it.","","ui","client/src/components/TableSocial.tsx:202"
"ui.clap_b4163e5a","social","Clap","","ui","client/src/multiplayer/tableReactions.ts:4"
"ui.close_poke_composer_b95cbe98","social","Close poke composer","","ui","client/src/components/PokeComposer.tsx:34"
"ui.close_poke_tools_ad0a9abe","social","Close poke tools","","ui","client/src/components/TableSocial.tsx:191"
"ui.close_private_chat_f4928d09","social","Close private chat","","ui","client/src/components/FriendsPanel.tsx:118"
"ui.close_table_chat_7aac8e95","social","Close table chat","","ui","client/src/components/TableSocial.tsx:220"
"ui.could_not_confirm_delivery_check_the_conversation_befor_afbf093d","social","Could not confirm delivery. Check the conversation before sending again.","","candidate","client/src/multiplayer/TableSocialChannel.ts:27"
"ui.could_not_load_chat_3ca525fe","social","Could not load chat.","","candidate","client/src/components/RoomChat.tsx:66"
"ui.could_not_load_friends_3c439937","social","Could not load friends.","","candidate","client/src/components/FriendsPanel.tsx:43"
"ui.could_not_load_messages_f00aec8c","social","Could not load messages.","","candidate","client/src/components/FriendsPanel.tsx:55"
"ui.could_not_load_punchlines_5bbb8bc1","social","Could not load punchlines.","","candidate","client/src/multiplayer/usePlayerPhrases.ts:24"
"ui.could_not_search_players_ef14b1a6","social","Could not search players.","","candidate","client/src/components/FriendsPanel.tsx:65"
"ui.could_not_send_message_d3aeae0b","social","Could not send message.","","candidate","client/src/components/FriendsPanel.tsx:83; client/src/components/RoomChat.tsx:84"
"ui.could_not_send_your_poke_c462762a","social","Could not send your poke.","","candidate","client/src/components/PokeComposer.tsx:31"
"ui.could_not_sign_in_please_try_again_0162d635","social","Could not sign in. Please try again.","","candidate","client/src/components/SocialSignInButtons.tsx:32"
"ui.could_not_update_friendship_836014f3","social","Could not update friendship.","","candidate","client/src/components/FriendsPanel.tsx:72"
"ui.could_not_update_punchlines_89e0e87b","social","Could not update punchlines.","","candidate","client/src/components/PlayerPhrases.tsx:22"
"ui.decline_b59cf9ed","social; shared","Decline","","ui","client/src/components/FriendsPanel.tsx:107; client/src/components/NotificationBell.tsx:101; client/src/components/NotificationBell.tsx:109; client/src/components/NotificationBell.tsx:118"
"ui.dismiss_social_error_43ce2d5d","social","Dismiss social error","","ui","client/src/components/TableSocial.tsx:212"
"ui.edit_phrase_value_0d3e260e","social","Edit phrase {{value1}}","","ui","client/src/components/PlayerPhrases.tsx:32"
"ui.editing_phrase_34ed26be","social","Editing phrase","","ui","client/src/components/PlayerPhrases.tsx:39"
"ui.everyone_in_this_room_will_see_it_918afff4","social","Everyone in this room will see it.","","candidate","client/src/components/PokeComposer.tsx:47"
"ui.facebook_82da67b2","social","Facebook","","candidate","client/src/components/SocialSignInButtons.tsx:38"
"ui.find_a_player_by_username_or_display_name_manage_reques_f172fb59","social","Find a player by username or display name, manage requests, and message your connections.","","ui","client/src/components/FriendsPanel.tsx:94"
"ui.find_players_9536474a","social","Find players","","ui","client/src/components/FriendsPanel.tsx:96"
"ui.friends_c11d5e1d","social; rooms-and-tables","Friends","","ui","client/src/components/FriendsPanel.tsx:93; client/src/components/LobbyNavigation.tsx:12"
"ui.laugh_99ae9ab2","social","Laugh","","ui","client/src/multiplayer/tableReactions.ts:6"
"ui.love_4f61ec4d","social","Love","","ui","client/src/multiplayer/tableReactions.ts:2"
"ui.message_68f4145f","social","Message","","ui","client/src/components/FriendsPanel.tsx:114"
"ui.message_value_824eef77","social","Message {{value1}}","","ui","client/src/components/FriendsPanel.tsx:122"
"ui.my_goofy_phrases_value_6347dcfb","social","My goofy phrases · {{value1}}","","ui","client/src/components/PlayerPhrases.tsx:27"
"ui.new_personal_phrase_value_characters_maximum_cdc22b77","social","New personal phrase, {{value1}} characters maximum","","ui","client/src/components/PlayerPhrases.tsx:42"
"ui.no_friends_yet_44857a0d","social","No friends yet.","","ui","client/src/components/FriendsPanel.tsx:112"
"ui.no_messages_yet_c04921f8","social","No messages yet","","ui","client/src/components/RoomChat.tsx:99"
"ui.no_messages_yet_048dda89","social","No messages yet.","","ui","client/src/components/FriendsPanel.tsx:125"
"ui.no_other_seated_players_to_poke_yet_bc2aace8","social","No other seated players to poke yet.","","ui","client/src/components/TableSocial.tsx:201"
"ui.only_value_will_see_this_message_ff1ff966","social","Only {{value1}} will see this message.","","candidate","client/src/components/PokeComposer.tsx:47"
"ui.pinch_d26b5595","social","Pinch","","ui","client/src/multiplayer/tableReactions.ts:3"
"ui.player_889c6853","social","player","","ui","client/src/components/TableSocial.tsx:191"
"ui.playful_hammer_5889ec89","social","Playful hammer","","ui","client/src/multiplayer/tableReactions.ts:7"
"ui.poke_a_player_221a3044","social","Poke a player","","ui","client/src/components/TableSocial.tsx:217"
"ui.poke_message_value_characters_maximum_22683016","social","Poke message, {{value1}} characters maximum","","ui","client/src/components/PokeComposer.tsx:38"
"ui.poke_sent_25951d57","social","Poke sent","","ui","client/src/components/TableSocial.tsx:217"
"ui.reconnect_before_sending_a_poke_561f4525","social","Reconnect before sending a poke.","","candidate","client/src/multiplayer/useRoomPokes.ts:11"
"ui.reconnecting_8a8b9561","social","Reconnecting…","","ui","client/src/components/TableSocial.tsx:228"
"ui.reconnecting_send_when_you_re_back_c4c88981","social","Reconnecting… send when you’re back.","","ui","client/src/components/PokeComposer.tsx:45"
"ui.remove_e963907d","social","Remove","","ui","client/src/components/FriendsPanel.tsx:115"
"ui.remove_punchline_value_eaa71ac6","social","Remove punchline {{value1}}","","ui","client/src/components/PlayerPhrases.tsx:36"
"ui.requests_received_1293b33a","social","Requests received","","ui","client/src/components/FriendsPanel.tsx:105"
"ui.requests_sent_a028b0ea","social","Requests sent","","ui","client/src/components/FriendsPanel.tsx:109"
"ui.save_efc007a3","social","Save","","candidate","client/src/components/PlayerPhrases.tsx:47"
"ui.save_personal_phrase_1b7aa428","social","Save personal phrase","","ui","client/src/components/PlayerPhrases.tsx:46"
"ui.saved_to_your_phrases_04e69dfa","social","Saved to your phrases.","","candidate","client/src/components/PokeComposer.tsx:29"
"ui.say_something_to_get_the_table_going_0d6cad5c","social","Say something to get the table going.","","ui","client/src/components/RoomChat.tsx:99"
"ui.search_bce06414","social; rooms-and-tables","Search","","ui","client/src/components/FriendsPanel.tsx:99; client/src/components/RoomGameControl.tsx:385; client/src/screens/SharedRoomsScreen.tsx:401"
"ui.send_value_90767895","social","Send {{value1}}","","ui","client/src/components/TableSocial.tsx:204"
"ui.send_chat_message_251599e5","social","Send chat message","","candidate","client/src/components/ChatComposer.tsx:7"
"ui.send_poke_to_value_0c1c4203","social","Send poke to {{value1}}","","candidate","client/src/components/PokeComposer.tsx:38"
"ui.send_privately_69083667","social","Send privately","","candidate","client/src/components/FriendsPanel.tsx:122"
"ui.send_table_message_724dcee2","social","Send table message","","candidate","client/src/components/TableSocial.tsx:231"
"ui.sign_in_before_updating_your_phrases_8340023e","social","Sign in before updating your phrases.","","candidate","client/src/multiplayer/usePlayerPhrases.ts:32"
"ui.signing_in_with_value_9865893d","social","Signing in with {{value1}}…","","ui","client/src/components/SocialSignInButtons.tsx:43"
"ui.social_action_rejected_3559fa5f","social","Social action rejected.","","candidate","client/src/multiplayer/TableSocialChannel.ts:22"
"ui.social_request_cancelled_16ca6dd7","social","Social request cancelled.","","candidate","client/src/multiplayer/TableSocialChannel.ts:18"
"ui.start_the_table_conversation_67e07649","social","Start the table conversation.","","ui","client/src/components/TableSocial.tsx:224"
